id,testId,order,text,explanation,correctKey
q2,tax-1,2,納税の義務について正しく説明しているものはどれですか？,日本国憲法では「教育・勤労・納税」が国民の三大義務とされています。納税は社会を支える基本的な責務の一つです。,B
q3,tax-1,3,国税に分類される税金として正しいものはどれですか？,国税は国に納める税金で、消費税や所得税、法人税、相続税、贈与税などがあります。一方、住民税や固定資産税は地方税です。,D
q4,tax-1,4,申告納税方式に当てはまる税金はどれですか？,申告納税方式は自分で計算して申告する仕組みで、主に所得税や法人税が該当します。住民税や固定資産税は賦課課税方式です。,C
q5,tax-1,5,非課税所得に含まれるものはどれですか？,非課税所得には遺族年金や通勤手当、子育て支援の助成金などがあります。全ての収入が課税対象ではない点を理解しておくことが重要です。,B
q1,tax-2,1,会社員にとっての「収入」と「所得」の違いとして正しい説明はどれですか？,収入は給与など得られた総額を指し、所得はそこから必要経費や控除を差し引いた課税対象の利益部分を指します。,C
q2,tax-2,2,「総合課税」に適用される仕組みとして正しいものはどれですか？,総合課税は複数の所得を合算し、所得が増えるほど税率が上がる「累進課税制度」で計算されます。高所得者ほど税率が高くなるのが特徴です。,B
q3,tax-2,3,給与所得控除について正しい説明はどれですか？,給与所得控除とは、会社員が経費を個別に計算しなくても一定額を自動的に差し引ける仕組みです。個人事業主における必要経費のような役割を果たします。,B
q4,tax-2,4,退職所得の課税対象の計算方法として正しいものはどれですか？,退職所得は「退職金−退職所得控除」の残額の2分の1が課税対象となります。優遇措置により税負担が大きく軽減されます。,D
q5,tax-2,5,住民税の納付方法について正しい説明はどれですか？,住民税は前年の所得をもとに計算されます。会社員は「特別徴収」として給与から毎月天引きされ、自営業者などは「普通徴収」として自身で納めます。,B
q1,tax-3,1,不動産所得について正しい説明はどれですか？,不動産所得はアパートやマンションの家賃収入のほか、船や飛行機の貸付収入も含まれます。修繕費や管理費などを経費として差し引け、総合課税の対象です。,C
q2,tax-3,2,一時所得の計算方法として正しいものはどれですか？,一時所得は懸賞金や保険金などが対象で、収入から必要経費と最高50万円の特別控除を差し引いた後、その2分の1だけが課税対象となります。,B
q3,tax-3,3,雑所得に含まれるものとして正しいのはどれですか？,雑所得は他の所得に分類されない収入で、公的年金や副業収入、フリーランスの報酬、アフィリエイト収入などが該当します。総合課税の対象です。,A
q4,tax-3,4,譲渡所得の特徴として正しいものはどれですか？,譲渡所得は資産を売って得た利益で、保有期間5年以下は短期譲渡として全額課税、5年超は長期譲渡として半分だけが課税対象となり、税負担が軽くなります。,B
q5,tax-3,5,利子所得と配当所得の違いとして正しい説明はどれですか？,利子所得は預貯金や債券の利息で源泉分離課税により税金が差し引かれ申告不要です。配当所得は総合課税が原則ですが、上場株式等は申告分離課税を選択できます。,B
q1,tax-4,1,銀行の預貯金で得られる利息にかかる税金の仕組みとして正しいものはどれですか？,預貯金の利息は利子所得に区分され、源泉分離課税により20.315％が金融機関で差し引かれるため、通常は確定申告の必要はありません。,C
q2,tax-4,2,証券口座の課税方式について正しい説明はどれですか？,特定口座は「源泉徴収あり」と「なし」があり、源泉徴収ありを選べば税金は自動で差し引かれるため確定申告は不要です。一般口座は必ず確定申告が必要です。,E
q3,tax-4,3,生命保険の死亡保険金にかかる税金の区分として正しいものはどれですか？,死亡保険金は契約者と被保険者が同じで受取人が別なら相続税の対象です。契約関係によって所得税・贈与税・相続税のいずれが課税されるかが変わります。,A
q4,tax-4,4,投資信託の分配金について正しい説明はどれですか？,投資信託の分配金のうち、普通分配金は配当所得として課税対象になります。一方、元本払戻金は投資した元本が戻る性質のため非課税です。,B
q5,tax-4,5,外貨建て商品の「為替差益」やFX取引の利益はどのように課税されますか？,為替差益やFX取引の利益は雑所得に分類され、総合課税の対象です。給与など他の所得と合算されるため、所得が多いほど税率も高くなります。,C
q1,tax_return-1,1,医療費控除について正しい説明はどれですか？,医療費控除は、支払った医療費から保険で補填された額と10万円を差し引いた金額が対象です。治療費や市販薬は対象ですが、美容や予防目的は含まれません。,D
q2,tax_return-1,2,配偶者控除の適用条件について正しい説明はどれですか？,配偶者控除は控除対象配偶者がいる場合に適用され、70歳以上なら控除額が増えます。納税者の所得や配偶者の所得条件によって額は変動します。,C
q3,tax_return-1,3,扶養控除に関して正しい説明はどれですか？,扶養控除では、16歳以上の親族が対象です。特に19歳以上23歳未満は「特定扶養親族」となり、教育費がかかる時期に合わせて控除額が63万円に引き上げられています。,E
q4,tax_return-1,4,基礎控除について正しい説明はどれですか？,"基礎控除はすべての納税者に適用されますが、所得が2,500万円を超えると控除がなくなります。高所得者は控除が縮小・廃止される仕組みです。",B
q5,tax_return-1,5,寄付金控除について正しい説明はどれですか？,寄付金控除は国や自治体などに寄付した場合に適用され、ふるさと納税も対象に含まれます。寄付額の一部が控除され、実質的な負担を軽減できます。,E
q1,tax_return-2,1,税額控除の特徴として正しい説明はどれですか？,税額控除は所得控除と異なり、計算された税額そのものから直接差し引く制度です。控除効果が大きいため、節税に直結します。,B
q2,tax_return-2,2,配当控除の内容について正しい説明はどれですか？,配当控除は課税総所得が1000万円以下なら配当所得の10％を控除できます。1000万円を超える部分は5％に下がり、外国株や申告分離課税は対象外です。,D
q3,tax_return-2,3,住宅ローン控除の主な要件として誤っているものはどれですか？,住宅ローン控除の要件には床面積や所得制限、借入期間10年以上などがあります。借入期間5年以上では認められず、10年以上が条件です。,E
q4,tax_return-2,4,損益通算の対象となる所得の組み合わせとして正しいものはどれですか？,損益通算できるのは「不動産所得」「事業所得」「山林所得」「譲渡所得（総合課税分のみ）」です。給与所得や雑所得などは対象外です。,B
q5,tax_return-2,5,損益通算の効果として正しい説明はどれですか？,損益通算は赤字を他の黒字所得と合算して課税所得を減らせる制度です。対象は限定されていますが、上手に活用すれば所得税を抑えることができます。,C
q1,tax_return-3,1,確定申告が必要となる会社員のケースとして正しいものはどれですか？,会社員でも年収2000万円超は年末調整の対象外で、自身で確定申告が必要。他に2か所給与や給与以外20万円超でも必要。,B
q2,tax_return-3,2,青色申告を利用するために必要な手続きとして正しいものはどれですか？,青色申告は事前に開業届と青色申告承認申請書を税務署へ提出し承認が必要。対象は事業・不動産・山林所得のある人。,E
q3,tax_return-3,3,青色申告の特別控除に関して正しい説明はどれですか？,青色申告特別控除は10/55/65万円。65万円は複式簿記に加えe-Tax提出等の条件で適用。55万円は複式簿記等で適用。,D
q4,tax_return-3,4,確定申告時の本人確認書類として正しいものはどれですか？,本人確認はマイナンバーカード1枚で可。未所持の場合は番号確認書類（通知カード等）＋身元確認書類（免許証等）の2点が必要。,B
q5,tax_return-3,5,分離課税の所得がある場合に追加で必要となる書類として正しいものはどれですか？,株式等の譲渡所得や配当、不動産の譲渡、山林、退職所得など分離課税の所得があるときは、第一表・第二表に加えて第三表が必要。,C
q1,life_planning-1,1,ライフプランニングとは何を指す考え方ですか？,結婚・出産・教育・住宅・老後などの費用とタイミングを見通し、収入との釣り合いで準備する考え方。計画的に判断材料を整える。,A
q2,life_planning-1,2,ライフイベントを考える際の「短期」の目安はどれですか？,短期はおよそ5〜10年以内。中期は10〜20年、長期は60歳以降の老後を見据える期間として区分すると計画が立てやすくなる。,E
q3,life_planning-1,3,中期のライフイベントに含まれるものとして正しいのはどれですか？,中期は10〜20年後を想定。住宅購入や子どもの教育費、親の介護など大きな支出が重なりやすい時期で、備えが重要。,C
q4,life_planning-1,4,一般的なキャッシュフローの特徴として正しいものはどれですか？,教育費が増える大学進学期に貯蓄が大きく減るケースが多い。その後は子の独立で支出が減り、蓄えを活用して老後に入る。,D
q5,life_planning-1,5,女性のライフプランに影響する要因として正しい説明はどれですか？,正規雇用の女性の平均年収は約384万円、非正規は約153万円。非正規女性の人数は男性の約2倍で、収入差が計画に影響する。,B
q1,life_planning-2,1,結婚式と披露宴を合わせた平均費用として正しいのはどれですか？,結婚式と披露宴の平均費用は約327万円です。ご祝儀で約198万円は賄えますが、自己負担で200万円前後が必要になるケースが多いです。,C
q2,life_planning-2,2,新婚生活の初期費用として平均的に必要な金額はどれですか？,引っ越し費用・家具・家電・敷金礼金などを合算すると、新生活に必要な初期費用は平均で約120万円とされています。,C
q3,life_planning-2,3,出産育児一時金について正しい説明はどれですか？,出産育児一時金は条件を満たせば50万円が支給されます。多くは医療機関へ直接支払われ、不足分を自己負担、余りは後日受け取れます。非課税です。,A
q4,life_planning-2,4,出産手当金について正しい説明はどれですか？,出産手当金は健康保険加入者が対象で、支給対象は出産予定日を含む42日前から出産の翌日後56日までです。給与の3分の2相当額が日割りで支給されます。,D
q5,life_planning-2,5,育児休業給付金について正しい説明はどれですか？,育児休業給付金は原則1歳までですが、条件を満たせば最長2歳まで延長可能です。支給額は開始から半年間は67％、その後は50％で、社会保険料は免除されます。,A
q1,life_planning-3,1,住宅購入時に必要となる初期費用として正しいものはどれですか？,住宅購入時には手付金（5〜10％）、仲介手数料（約3％）、頭金（20〜30％）などの初期費用が必要です。頭金は一般的に物件価格の2〜3割程度です。,C
q2,life_planning-3,2,住宅を売却した際の税金について正しい説明はどれですか？,不動産売却で利益が出た場合、5年以下の短期所有では所得税30％＋住民税9％が課税されます。5年超なら15％＋5％に軽減されます。,C
q3,life_planning-3,3,教育費について正しい説明はどれですか？,教育費は学費に加え、制服代や教材費、習い事などで年間50〜100万円の追加出費が必要になるケースもあり、成長とともに負担は大きくなります。,D
q4,life_planning-3,4,大学の学費について平均的な金額として正しいものはどれですか？,大学の学費は国公立と私立で異なりますが、平均すると年間約100万円程度かかります。進学先によって大きく差が出るのが特徴です。,B
q5,life_planning-3,5,幼稚園から大学卒業まで、すべて私立に通った場合にかかる教育費の試算として正しいものはどれですか？,幼稚園から大学まですべて私立に通った場合、一人あたり約2000万円かかると試算されています。長期的な備えが必要です。,D
q1,life_planning-4,1,メンタルブロックとはどのような状態を指しますか？,メンタルブロックとは、何かを始めようとする時に「できない」「してはいけない」などの思い込みによって自分を止めようとする感情のことを指します。,A
q2,life_planning-4,2,メンタルブロックの要因として説明されているものはどれですか？,メンタルブロックの要因は「できない」「してはいけない」「しなければならない」という思い込みで、無意識に行動を制限してしまいます。,B
q3,life_planning-4,3,メンタルブロックの具体的なパターンに含まれるものはどれですか？,メンタルブロックには5つのパターンがあり「現状維持バイアス」「損失回避」「心理的負担」「一貫性の法則」「学習による思い込み」が挙げられます。,D
q4,life_planning-4,4,「一貫性の法則」によるメンタルブロックの例として正しいものはどれですか？,一貫性の法則とは、自分の考えや行動に一貫性を保ちたいという心理です。「お金持ちは悪いことをしている」と思うと自分も豊かになることを拒む例があります。,C
q5,life_planning-4,5,メンタルブロックを壊すための方法として紹介されたものはどれですか？,メンタルブロックを壊すには、自分の思い込みに気づき「この体験のメリットは？」と問いかけを変え、小さな目標を積み重ねることで自信につなげていきます。,B
q1,real_estate-1,1,不動産投資の基本的な仕組みとして正しいものはどれですか？,不動産投資はマンションやビルを購入してオーナーとなり、家賃収入を得ながらローンを返済していく仕組みです。長期的に安定した運用が特徴です。,B
q2,real_estate-1,2,ワンルームマンション投資の具体例として正しい説明はどれですか？,3000万円の物件を35年ローン（金利2％・頭金なし）で購入すると返済は月約10万円。家賃収入は同額程度ですが、管理費などを含めると月1万円程度の持ち出しになります。,A
q3,real_estate-1,3,不動産投資のリスクとして正しいものはどれですか？,不動産投資は空室リスクや修繕費の発生などにより、家賃収入が減ってローン返済が負担になる可能性があります。長期的視点での計画が欠かせません。,B
q4,real_estate-1,4,不動産投資の投資スタイルとして正しい説明はどれですか？,不動産投資は短期で儲けるものではなく、堅実に中長期で運用する投資です。ミドルリスク・ミドルリターンで安定した利回りを狙うのが特徴です。,C
q5,real_estate-1,5,不動産投資が他の資産運用と異なる特徴として正しいものはどれですか？,不動産投資はサラリーマンの安定収入や資産をもとに個人の信用力を評価され、金融機関から融資を受けられる点が特徴です。他の投資にはない仕組みです。,C
q1,real_estate-2,1,不動産投資におけるレバレッジ効果とはどのような仕組みを指しますか？,レバレッジ効果とは、小さな力で大きなものを動かすという意味で、不動産投資では少ない自己資金で大きな資産を持てる仕組みを指します。,B
q2,real_estate-2,2,銀行からの融資額の一般的な目安として正しいものはどれですか？,不動産投資では、物件や個人の評価によりますが、一般的に年収の8〜10倍程度の金額を融資されることが多いです。,C
q3,real_estate-2,3,世帯年収で評価される点のメリットとして正しいものはどれですか？,世帯年収で評価してもらえるため、夫婦や親子で年収を合算でき、融資可能額が増える可能性があります。億単位の物件に手が届くケースもあります。,A
q4,real_estate-2,4,利回り5％の不動産を自己資金3000万円で購入した場合の年間収入として正しいものはどれですか？,自己資金3000万円で利回り5％の物件を購入した場合、年間収入は3000万円×5％＝150万円となります。,C
q5,real_estate-2,5,レバレッジを効かせた場合の実質利回りの計算例として正しいものはどれですか？,自己資金300万円＋借入2700万円で利回り5％の物件を購入すると、利息を差し引いた利益は約96万円。投資額300万円に対する利回りは32％となります。,A
q1,real_estate-3,1,不動産投資が生命保険の代わりになる理由として正しいものはどれですか？,住宅ローン利用時に団体信用生命保険へ加入するケースが多く、万一の際は保険で残債が完済されます。遺族には無借金の不動産が残り、家賃収入や売却益を得られます。,A
q2,real_estate-3,2,不動産投資が個人年金の代わりになる仕組みとして正しい説明はどれですか？,不動産投資はローン返済中に家賃収入を充当し、完済後は家賃収入がそのまま老後の生活資金＝個人年金として機能する仕組みです。,B
q3,real_estate-3,3,不動産投資がインフレ対策になる理由として正しいものはどれですか？,インフレが進むと現金の価値は下がりますが、不動産は現物資産であるため物価と連動して価値が上昇し、資産価値を守ることができます。,E
q4,real_estate-3,4,不動産投資が安定した資産運用につながる理由として正しいものはどれですか？,不動産は現物資産であり、株や債券のように大幅に価値が下落する可能性が小さく、特に需要の高いエリアでは安定した利回りや資産価値が期待できます。,C
q5,real_estate-3,5,不動産投資が相続税対策になる理由として正しいものはどれですか？,現金は額面100％で課税されますが、不動産は評価額が圧縮されます。建物や土地の評価割合が下がることで課税対象額が減り、相続税を軽減できます。,A
q1,real_estate-4,1,不動産投資における空室リスクの特徴として正しいものはどれですか？,入居者がいないと家賃収入が得られず、ローン返済や管理費を自己負担する必要があります。立地や管理体制によって空室リスクは大きく変わります。,B
q2,real_estate-4,2,空室リスクへの対策として正しいものはどれですか？,空室リスクに対しては入居率の高い物件や管理会社を選ぶことが大切です。さらにサブリース契約を活用すれば、空室期間も家賃収入を保証してもらえます。,D
q3,real_estate-4,3,家賃下落リスクへの対策として適切なのはどれですか？,家賃下落に備えるには需要の高いエリアを選び、さらに人気の設備や間取りを備えた物件を選ぶことが有効です。東京23区内などは家賃が下がりにくいとされています。,A
q4,real_estate-4,4,資産価値下落リスクを軽減するために有効な対策はどれですか？,資産価値を維持するには、東京23区内など希少性が高い立地や、駅から徒歩10分以内、できれば5分以内の物件を選ぶことが有効です。,C
q5,real_estate-4,5,金利上昇リスクに備える制度として正しいものはどれですか？,投資用ローンでは「金利は半年ごとに見直し、返済額は5年間一定」の5年ルールや「125％ルール」などがあり、金利リスクを抑えられます。独自ローンでは上限がない場合もあり注意が必要です。,E
q1,real_estate-5,1,不動産投資における「出口戦略」とは何を指しますか？,出口戦略とは、不動産をいつ・どのように手放すかという計画のことです。購入時点から売却や活用の方針を考えることで、資金計画やライフプランが立てやすくなります。,A
q2,real_estate-5,2,不動産売却時の税率について正しい説明はどれですか？,物件を5年以下で売却した場合は短期譲渡となり約40％課税され、5年超で売却した場合は長期譲渡となり約20％課税されます。保有期間の違いで税率が大きく変わります。,C
q3,real_estate-5,3,不動産投資ローンの融資限度額の目安として正しいものはどれですか？,投資用不動産ローンは職業や年収で差がありますが、一般的には年収の8〜10倍程度の融資が可能とされています。年収800万円なら6000〜8000万円程度です。,C
q4,real_estate-5,4,中古物件の資産価値に関する説明として正しいものはどれですか？,中古物件は新築に比べて資産価値の下落が緩やかです。都市圏では年平均1％程度の下落率とされ、エリアや再開発によっては上昇することもあります。,B
q5,real_estate-5,5,繰上げ返済のメリットとして正しいものはどれですか？,繰上げ返済は、売却益や貯蓄を使ってローンの一部を前倒しで返済する仕組みです。返済期間を短縮でき、早い段階で無借金の物件を持つことが可能になります。,A
q1,real_estate-6,1,REIT（リート）の仕組みとして正しいものはどれですか？,REITは投資家から集めた資金で不動産投資法人が物件を購入・運用し、そこから得られる賃料収入や売却益を投資家に分配する仕組みです。,B
q2,real_estate-6,2,日本におけるREITの名称として正しいものはどれですか？,日本のREITは「J-REIT」と呼ばれます。アメリカで誕生したREITを参考に、日本では「Japan」の頭文字をつけてJ-REITと名付けられました。,C
q3,real_estate-6,3,REITの配当金の特徴として正しいものはどれですか？,REITの配当は決算期から3ヶ月以内に支払われ、通常半年ごとに決算が行われるため、年に2回の配当を受け取ることができます。,D
q4,real_estate-6,4,REITの購入方法について正しい説明はどれですか？,REITは証券取引所に上場しており、株式と同じように証券会社を通じて購入・売却できます。流動性が高く現金化しやすいのが特徴です。,D
q5,real_estate-6,5,REITのデメリットとして正しいものはどれですか？,REITはローンを使えず自己資本の範囲で投資するためレバレッジ効果を得られません。また節税効果も少なく、分配金配当のため複利効果が得にくい点もデメリットです。,E
q1,inheritance-1,1,「相続」とは何を指す言葉ですか？,相続とは、亡くなった人（被相続人）の財産や権利・義務を配偶者や子などの相続人が引き継ぐことを指します。現金や不動産だけでなく借金も含まれます。,B
q2,inheritance-1,2,戦前まで一般的だった「家督相続」の特徴として正しいものはどれですか？,家督相続とは、長男（嫡子）が家のすべての権利と財産を引き継ぐ制度です。家の分裂を防ぐ目的がありましたが、他の兄弟姉妹には不公平な制度でした。,B
q3,inheritance-1,3,現代の相続制度における「遺産」とは何を指しますか？,「遺産」とは、現金・預貯金・株式・動産・不動産に加え、借入金などの債務や著作権などの権利も含めた、亡くなった人のすべての財産を指します。,C
q4,inheritance-1,4,法定相続人の優先順位について正しい説明はどれですか？,相続では配偶者は常に相続人となります。そのうえで第一順位は子、子が亡くなっていれば孫が代襲相続します。次が両親など直系尊属、最後が兄弟姉妹です。,A
q5,inheritance-1,5,未成年者が相続人の場合に必要となる手続きとして正しいものはどれですか？,未成年者が相続人の場合、通常は親が代理人となります。ただし親も相続人で利益相反があるときは、家庭裁判所に特別代理人を選任してもらう必要があります。,C
q1,inheritance-2,1,自筆証書遺言について正しい説明はどれですか？,自筆証書遺言は、遺言者が全文・日付・氏名を自筆し押印する形式です。2019年以降は財産目録のみパソコン作成や通帳コピー添付が可能ですが、各ページに署名押印が必要です。,A
q2,inheritance-2,2,公正証書遺言の特徴として正しいものはどれですか？,公正証書遺言は、公証人が遺言者の口述を筆記し、遺言者・公証人・2人以上の証人が署名押印して成立します。信頼性が高く、トラブル防止につながります。,B
q3,inheritance-2,3,秘密証書遺言のメリットとして正しいものはどれですか？,秘密証書遺言は、内容を秘密にできる点が特徴です。ただし署名押印や封印など形式に不備があると無効になるリスクもあり、注意が必要です。,A
q4,inheritance-2,4,法定相続の具体例として正しいものはどれですか？,法定相続では配偶者と兄弟姉妹が相続人なら、配偶者3/4、兄弟姉妹はそれぞれ1/8ずつ相続します。民法で割合が細かく定められています。,C
q5,inheritance-2,5,遺産分割協議について正しい説明はどれですか？,遺産分割協議は、相続人全員の合意が必要です。一人でも欠けると無効になり、未成年者がいる場合は特別代理人を選任する必要があります。内容は協議書に文書化するのが原則です。,C
q1,inheritance-3,1,相続税の対象となる財産として正しいものはどれですか？,相続税は現金・土地・建物・株式など国内外を問わず金銭的価値のある財産に課されます。死亡保険金や死亡退職金も「みなし相続財産」として課税対象です。,E
q2,inheritance-3,2,死亡保険金の相続税に関する説明として正しいものはどれですか？,死亡保険金は「みなし相続財産」として課税対象ですが、法定相続人1人あたり500万円の非課税枠があります。控除後の金額に対して相続税がかかります。,A
q3,inheritance-3,3,相続税の基礎控除額の計算式として正しいものはどれですか？,"基礎控除額は「3,000万円＋600万円×法定相続人の数」で計算されます。これを超えた部分が課税対象の「課税遺産総額」となります。",D
q4,inheritance-3,4,配偶者の相続税控除について正しい説明はどれですか？,"配偶者が相続する財産が1億6,000万円以下または法定相続分以内なら相続税はかかりません。どちらか多い額までが非課税とされます。",B
q5,inheritance-3,5,小規模宅地等の特例について正しい説明はどれですか？,小規模宅地等の特例は、自宅や事業用の土地などについて評価額を最大8割減額できる制度です。特例で相続税がゼロになっても申告は必要です。,B
q1,inheritance-4,1,贈与税が課される対象期間として正しいものはどれですか？,贈与税は毎年1月1日から12月31日までの1年間に贈与された財産の合計額に対して課されます。これを暦年課税といいます。,B
q2,inheritance-4,2,暦年課税制度における基礎控除額として正しいものはどれですか？,暦年課税制度では、年間110万円までの贈与は非課税です。贈与を受ける人ごとに適用でき、それを超えた部分に累進課税（10〜55％）がかかります。,C
q3,inheritance-4,3,特例贈与財産に当てはまる条件として正しいものはどれですか？,特例贈与財産とは、18歳以上の人が父母や祖父母などの直系尊属から贈与を受けた財産です。一般贈与より税率が低く設定されています。,A
q4,inheritance-4,4,相続時精算課税制度の特別控除額として正しいものはどれですか？,"相続時精算課税制度では2,500万円までの贈与は特別控除により非課税となります。超えた部分は一律20％課税です。令和6年からは年間110万円の基礎控除も追加されました。",C
q5,inheritance-4,5,相続時精算課税制度を選択した場合の注意点として正しいものはどれですか？,相続時精算課税制度は一度選択すると暦年課税に戻せません。対象は60歳以上の父母・祖父母から18歳以上の子や孫への贈与で、制度選択は慎重に行う必要があります。,B
q1,hometown_tax-1,1,「ふるさと納税」が始まった背景として正しいものはどれですか？,ふるさと納税は、地方から都市部へ人が流れ税収が減った背景から「ふるさとへの恩返し」を目的に平成20年に導入されました。,B
q2,hometown_tax-1,2,ふるさと納税の寄付先として正しい選び方はどれですか？,ふるさと納税は地元に限らず、応援したい自治体や興味のある地域を自由に選べます。寄付の使い道を指定できるのも特徴です。,C
q3,hometown_tax-1,3,3万円をふるさと納税した場合、控除対象となる金額はいくらですか？,ふるさと納税は一律2000円が自己負担です。3万円寄付した場合は2000円を差し引いた2万8000円が控除対象となります。,C
q4,hometown_tax-1,4,ふるさと納税の自己負担2000円に関する誤解として正しいものはどれですか？,自己負担額は一律2000円です。寄付する自治体数や返礼品の数に関わらず増えることはなく、誤解しやすいポイントです。,E
q5,hometown_tax-1,5,ふるさと納税のメリットとして正しいものはどれですか？,ふるさと納税では返礼品を受け取れるうえに、所得税や住民税の控除を受けられます。さらに寄付金の使い道を指定できるのも魅力です。,A
q1,hometown_tax-2,1,ふるさと納税を始める前に最初に行うべきことはどれですか？,ふるさと納税には年収や家族構成に応じた控除の上限額があります。最初に上限額を把握することで、無駄のない寄付が可能になります。,E
q2,hometown_tax-2,2,ふるさと納税で控除額が変動する要因として正しいものはどれですか？,控除額は年収や家族構成により変動します。パートナーの収入や子どもの年齢によっても上限が変わるため、毎年確認することが大切です。,B
q3,hometown_tax-2,3,ワンストップ特例制度を利用できる人の条件として正しいものはどれですか？,ワンストップ特例制度は「確定申告が不要な給与所得者」で、かつ寄付先が5自治体以内の人が対象です。条件外の場合は確定申告が必要です。,A
q4,hometown_tax-2,4,ワンストップ特例制度を利用する場合、申請書の提出期限はいつまでですか？,ワンストップ特例制度の申請書は翌年1月10日必着です。期限を過ぎると控除が受けられなくなるため、余裕を持って提出する必要があります。,D
q5,hometown_tax-2,5,もしワンストップ特例の申請が間に合わなかった場合、どうすれば控除を受けられますか？,ワンストップ特例が間に合わなかった場合でも、確定申告をすれば控除が受けられます。諦めずに対応することが重要です。,E
q1,mileage_trip-1,1,マイルの基本的な特徴として正しいものはどれですか？,マイルは飛行機の搭乗距離などの利用に応じて加算されるのが特徴で、旅行や移動に関連するサービスで貯めることができます。,B
q2,mileage_trip-1,2,羽田〜パリ往復が羽田〜沖縄往復より多くのマイルを得られる理由は何でしょうか？,マイルは基本的に搭乗距離に応じて加算されます。パリのように距離が長い路線では、沖縄便よりも多くのマイルを獲得できます。,E
q3,mileage_trip-1,3,マイルを効率的に貯めるために必要なことはどれでしょうか？,マイレージサービスに登録するだけではクレジットカード決済でマイルは貯まりません。効率的に貯めるには専用クレジットカードを活用する必要があります。,D
q4,mileage_trip-1,4,世界の航空会社が属する3つの大きなグループの一つに含まれるものはどれでしょうか？,世界の航空会社は「スターアライアンス」「ワンワールド」「スカイチーム」の3大グループに分かれ、同じグループ内ではマイルを相互利用できます。,A
q5,mileage_trip-1,5,ANAで貯めたマイルをユナイテッド航空で使える理由として正しいものはどれですか？,ANAとユナイテッド航空はどちらもスターアライアンスに属しているため、ANAで貯めたマイルをユナイテッド航空で利用することができます。,B
q1,mileage_trip-2,1,マイルを貯める方法として正しいものはどれですか？,マイルの基本的な貯め方は「フライトやツアー」です。飛行距離に応じてマイルが付与され、距離が長いほど多く貯まります。,E
q2,mileage_trip-2,2,日常生活で効率よくマイルを貯める方法として適切なのはどれですか？,公共料金や家賃をクレジットカード払いにまとめるとポイントが効率的に貯まり、マイルに交換することで実生活で無理なく活用できます。,A
q3,mileage_trip-2,3,VポイントをANAマイルに交換する場合、500ポイントで何マイルになりますか？,Vポイントは500ポイント＝ANAの250マイルに交換できます。各種ポイントの交換比率は異なるため、事前に確認することが大切です。,C
q4,mileage_trip-2,4,ANAの特典航空券に必要なマイル数は時期によって変動します。この区分の呼び方として正しいのはどれですか？,ANAの特典航空券は「ローシーズン・レギュラーシーズン・ハイシーズン」の区分があり、繁忙期は必要マイル数が増加する仕組みです。,B
q5,mileage_trip-2,5,特典航空券が取れなかった場合のマイルの活用方法として正しいものはどれですか？,特典航空券が取れない場合でも、ANAは「スカイコイン」、JALは「eJALポイント」に換えて航空券購入時の支払いに使えます。,B
q1,point_hacking-1,1,ポイ活を始める際に推奨される準備として適切なものはどれですか？,ポイ活を進める中で届くメールがポイント獲得の証拠になるため、専用のメールアドレスを準備しておくと管理しやすく安心です。,A
q2,point_hacking-1,2,企業がポイントサイトに広告費を支払う主な理由は何でしょうか？,広告費を活用して消費者にポイントを還元することで、企業は商品やサービスの認知拡大や利用促進を狙っています。,C
q3,point_hacking-1,3,ポイ活で貯めたポイントの代表的な使い道として正しいものはどれですか？,ポイントは銀行出金・他社ポイント・マイルに交換でき、生活費の節約や旅行など多様な使い道につなげられます。,A
q4,point_hacking-1,4,銀行からポイントを出金する際の特徴として正しいものはどれですか？,銀行出金は手数料無料のサービスが多く、処理期間も短いため、急な出費時にも便利に利用できます。,B
q5,point_hacking-1,5,ポイ活で「複数取り」ができる代表的な例はどれでしょうか？,ポイントサイトを経由してネットショッピングでクレジットカードを使うと、三重取りができ効率的にポイントを貯められます。,B
q1,point_hacking-2,1,Webショッピング案件でポイントを貯める方法として正しいものはどれですか？,Webショッピング案件は、楽天やAmazonなどで買い物をする際にポイントサイトを経由することで、購入金額の一部がポイント還元される仕組みです。,B
q2,point_hacking-2,2,資料請求案件の特徴として正しいものはどれでしょうか？,資料請求案件は住宅や保険などの資料を取り寄せるだけで数百円〜数千円相当のポイントが付与されることがあり、無料で利用できるのが特徴です。,C
q3,point_hacking-2,3,動画サービスの無料お試し案件を利用する際に注意すべき点は何ですか？,動画サービス案件は無料体験と同時にポイントも得られますが、多くは無料期間終了後に自動課金へ移行するため、解約期限を確認することが大切です。,A
q4,point_hacking-2,4,モニター案件の特徴として正しいものはどれですか？,モニター案件は飲食店や美容室などを利用し、その体験をもとに口コミやアンケートを提出することでポイントがもらえる仕組みです。,B
q5,point_hacking-2,5,ふるさと納税をポイントサイト経由で行う場合のメリットとして正しいものはどれですか？,ふるさと納税をポイントサイト経由で行うと、税金控除と返礼品に加えてポイントも得られ、三重取りのメリットがあります。,E
q1,ai-1,1,AI（人工知能）について正しい説明はどれでしょうか？,AIは「人工知能」を意味し、すでにお掃除ロボットやチャットボットなど私たちの身近な生活に取り入れられています。特別なものではなくなりつつあります。,A
q2,ai-1,2,AIに対する正しい考え方はどれでしょうか？,AIは「仕事を奪う」と不安視されることもありますが、本質はツールです。うまく使いこなすことで私たちの暮らしや働き方を支えてくれる存在になります。,C
