testId,questionId,key,label
insurance_basics-3,q5,E,生存給付金を受け取れる場合がある
insurance_products-1,q1,A,死亡リスク・病気や障害リスク・貯蓄と長生きリスク
insurance_products-1,q1,B,失業リスク・老後リスク・年金リスク
insurance_products-1,q1,C,事故リスク・火災リスク・地震リスク
insurance_products-1,q1,D,医療費リスク・介護リスク・教育費リスク
insurance_products-1,q1,E,税金リスク・住宅ローンリスク・教育費リスク
insurance_products-1,q2,A,一生涯にわたり保障が続く
insurance_products-1,q2,B,保険期間終了後も必ず保険金が支払われる
insurance_products-1,q2,C,一定期間のみ保障があり、期間終了後は保険金は支払われない
insurance_products-1,q2,D,解約返戻金が必ず受け取れる
insurance_products-1,q2,E,更新のたびに保険料は下がる
insurance_products-1,q3,A,保障が一生涯続き、死亡時には必ず保険金が支払われる
insurance_products-1,q3,B,保険期間が決まっており掛け捨てである
insurance_products-1,q3,C,更新のたびに保険料が安くなる
insurance_products-1,q3,D,保険料が安く解約返戻金はない
insurance_products-1,q3,E,死亡時に保険金は支払われない
insurance_products-1,q4,A,失業した場合に保険料が免除される
insurance_products-1,q4,B,高齢になった場合に自動的に免除される
insurance_products-1,q4,C,余命6か月以内と診断された場合に保険金が前倒しで受け取れる
insurance_products-1,q4,D,三大疾病にかかった場合に以後の保険料が免除される
insurance_products-1,q4,E,一定期間保険料を払えばその後免除される
insurance_products-1,q5,A,三大疾病にかかった場合に保険料が免除される
insurance_products-1,q5,B,入院時に医療費を補填するための一時金が支払われる
insurance_products-1,q5,C,災害による死亡に限定して追加の保険金を受け取れる
insurance_products-1,q5,D,教育費を目的として満期時に給付金を受け取れる
insurance_products-1,q5,E,余命6か月以内と診断された場合に死亡保険金を生前に受け取れる
insurance_products-2,q1,A,入院や手術に応じて掛け金が返還されるタイプと、退職時に給付されるタイプ
insurance_products-2,q1,B,入院や手術1回ごとに一時金が出るタイプと、入院日数に応じて日額で給付されるタイプ
insurance_products-2,q1,C,通院のみが対象で給付されるタイプと、事故のみが対象のタイプ
insurance_products-2,q1,D,入院や手術の回数に関係なく毎月定額が給付されるタイプと、年1回だけ給付されるタイプ
insurance_products-2,q1,E,保険料の払い込みが終わった後にのみ給付されるタイプ
insurance_products-2,q2,A,がん特約はがんに特化し、がん保険は他の病気も保障する
insurance_products-2,q2,B,がん特約は必ず女性専用で、がん保険は男性専用である
insurance_products-2,q2,C,がん特約は保険会社が無料で付与する制度である
insurance_products-2,q2,D,がん特約は医療保険に上乗せしてがんも対象にでき、がん保険はがんに特化している
insurance_products-2,q2,E,がん特約は保障が終身で、がん保険は定期型のみである
insurance_products-2,q3,A,保障はなく貯蓄機能のみで、満期時に積立金が返還される
insurance_products-2,q3,B,保障は一生涯続き、満期時に必ず保険金が支払われる
insurance_products-2,q3,C,途中解約できず、返戻金は一切ない
insurance_products-2,q3,D,掛け金が安く、期間終了後も保障が自動継続される
insurance_products-2,q3,E,一定期間保障と貯蓄を兼ね備え、死亡時や満期時に保険金が支払われる
insurance_products-2,q4,A,終身保険は一生涯保障が続き、養老保険は満期を迎えると契約終了する
insurance_products-2,q4,B,終身保険は必ず満期保険金が支払われるが、養老保険は支払われない
insurance_products-2,q4,C,終身保険は満期があり、養老保険は一生涯続く
insurance_products-2,q4,D,終身保険は死亡保障がなく、養老保険は死亡保障がある
insurance_products-2,q4,E,終身保険は満期後に保障が続くが、養老保険は保障が増える
insurance_products-2,q5,A,必ず一括で全額受け取れるため資金計画が立てやすい
insurance_products-2,q5,B,利回りが高く物価上昇率を上回ることが多い
insurance_products-2,q5,C,途中解約はできず返戻金はない
insurance_products-2,q5,D,必要なタイミングに間に合わなかったり、利回りが低く追加資金が必要になることがある
insurance_products-2,q5,E,加入者全員が同じ時期に給付を受け取れる
insurance_products-3,q1,A,事故時に必ず受け取れる金額のこと
insurance_products-3,q1,B,保険会社が支払う保険金の限度額として契約で定められる金額
insurance_products-3,q1,C,契約者が毎月支払う掛け金のこと
insurance_products-3,q1,D,建物や家財の評価額のこと
insurance_products-3,q1,E,実際に受け取った損害保険金の合計額のこと
insurance_products-3,q2,A,事故で実際に受け取る金額
insurance_products-3,q2,B,契約者が設定する任意の金額
insurance_products-3,q2,C,保険会社の利益を示す金額
insurance_products-3,q2,D,保険料の総支払額
insurance_products-3,q2,E,保険の対象となるものを金銭的に評価した金額
insurance_products-3,q3,A,保険金額が保険価額より高く設定されている状態
insurance_products-3,q3,B,損害が発生しなかった場合に保険料が返還される状態
insurance_products-3,q3,C,保険金額が保険価額より低く設定されている状態
insurance_products-3,q3,D,複数の保険会社に同じ損害で請求できる状態
insurance_products-3,q3,E,免責額を超えて全額補償される状態
insurance_products-3,q4,A,フランチャイズ方式は常に一定額を自己負担、免責方式は全額補償される
insurance_products-3,q4,B,フランチャイズ方式は損害額が一定額未満なら全額自己負担、超えたら全額補償される
insurance_products-3,q4,C,免責方式は損害額に関わらず全額自己負担
insurance_products-3,q4,D,免責方式は超えた部分も全額補償される
insurance_products-3,q4,E,フランチャイズ方式は差額のみ補償される
insurance_products-3,q5,A,保険会社は利益を出してはいけないという原則
insurance_products-3,q5,B,複数の保険会社から重複して保険金を必ず受け取る原則
insurance_products-3,q5,C,保険料を安くするためには必ず免責を設定する原則
insurance_products-3,q5,D,損害がなかった場合でも保険金を請求できる原則
insurance_products-3,q5,E,契約者は保険を利用して利益を得てはいけないという原則
insurance_products-4,q1,A,事故を起こした本人の治療費
insurance_products-4,q1,B,自分自身の車の修理費
insurance_products-4,q1,C,物損事故による他人の財産損害
insurance_products-4,q1,D,家族の生活費
insurance_products-4,q1,E,人身事故で他人を死傷させた場合の治療費や慰謝料など
insurance_products-4,q2,A,限度額を50万円に設定する
insurance_products-4,q2,B,限度額を100万円に設定する
insurance_products-4,q2,C,"限度額を1,000万円に設定する"
insurance_products-4,q2,D,限度額を無制限に設定する
insurance_products-4,q2,E,限度額を車両価格と同額に設定する
insurance_products-4,q3,A,必ず中古車には付帯される
insurance_products-4,q3,B,加入義務がある
insurance_products-4,q3,C,他人の車の修理費を補償する
insurance_products-4,q3,D,無事故であっても等級は下がる
insurance_products-4,q3,E,自分の車に損害があった場合の修理費などを補償する
insurance_products-4,q4,A,等級は20等級を上限とし、無事故であれば毎年1等級上がる
insurance_products-4,q4,B,等級は30段階まであり、無事故であれば毎年2等級上がる
insurance_products-4,q4,C,等級は10等級を上限とし、無事故でも変化しない
insurance_products-4,q4,D,等級は無事故でも下がる
insurance_products-4,q4,E,等級は保険加入者の年齢によってのみ決まる
insurance_products-4,q5,A,事故の可能性が低く、修理費が少額な場合
insurance_products-4,q5,B,免許を返納する直前の場合
insurance_products-4,q5,C,新車や高級車で修理費が高額になる場合やローン残債がある場合
insurance_products-4,q5,D,十分な貯蓄があり自己負担できる場合
insurance_products-4,q5,E,中古車で買い替えを前提にしている場合
insurance_products-5,q1,A,火災・落雷・爆発・積雪などによる損害や消火活動費用
insurance_products-5,q1,B,水害や盗難などによる損害
insurance_products-5,q1,C,地震や津波による被害
insurance_products-5,q1,D,自動車事故による建物損害
insurance_products-5,q1,E,借家人の責任による損害
insurance_products-5,q2,A,地震や津波
insurance_products-5,q2,B,築年数の経過による劣化
insurance_products-5,q2,C,借家人賠償責任
insurance_products-5,q2,D,自動車事故
insurance_products-5,q2,E,水害や盗難
insurance_products-5,q3,A,火災保険の代わりに単独で契約できる
insurance_products-5,q3,B,賃貸契約に自動的に含まれる
insurance_products-5,q3,C,火災保険に付随してのみ加入できる
insurance_products-5,q3,D,住宅総合保険に加入すれば必ず自動付帯される
insurance_products-5,q3,E,自動車保険に付随して加入できる
insurance_products-5,q4,A,「新価」は同水準の物件を新築・購入する費用に基づく額である
insurance_products-5,q4,B,「時価」は保険料が高くなるが補償は不足する
insurance_products-5,q4,C,「新価」と「時価」に違いはない
insurance_products-5,q4,D,「時価」は新築と同じ水準に建て直す費用である
insurance_products-5,q4,E,「新価」は経年劣化を差し引いた額である
insurance_products-5,q5,A,住宅火災保険（建物補償付き）
insurance_products-5,q5,B,地震保険単独
insurance_products-5,q5,C,借家人賠償責任保険と家財保険
insurance_products-5,q5,D,住宅総合保険（建物補償付き）
insurance_products-5,q5,E,住宅火災保険の建物部分のみ
insurance_products-6,q1,A,病気による入院
insurance_products-6,q1,B,事故による死傷（骨折や火傷、スポーツ中の怪我など）
insurance_products-6,q1,C,自動車事故による相手への賠償
insurance_products-6,q1,D,情報漏えいによる損害賠償
insurance_products-6,q1,E,預かり品の破損
insurance_products-6,q2,A,契約者の所得にかかわらず一定額が支払われる
insurance_products-6,q2,B,病気や怪我で働けなくなった場合に毎月一定額が支払われる
insurance_products-6,q2,C,自動車事故の相手方の治療費を補償する
insurance_products-6,q2,D,ペットによる事故を補償する
insurance_products-6,q2,E,事故による死亡のみが対象
insurance_products-6,q3,A,同居の家族による事故
insurance_products-6,q3,B,ペットが人に噛みついた場合
insurance_products-6,q3,C,お店で商品を壊した場合
insurance_products-6,q3,D,子どもが遊んでいて他人に怪我をさせた場合
insurance_products-6,q3,E,自転車で他人を怪我させた場合
insurance_products-6,q4,A,施設の管理不備で他人に損害を与えた場合
insurance_products-6,q4,B,従業員が病気で欠勤した場合
insurance_products-6,q4,C,製品やサービスの欠陥により事故が発生した場合
insurance_products-6,q4,D,サイバー攻撃で自社が損失を受けた場合
insurance_products-6,q4,E,日常生活中の偶発的な怪我をした場合
insurance_products-6,q5,A,サイバー攻撃や情報漏えいで他人に損害を与えた場合
insurance_products-6,q5,B,スポーツ中の怪我
insurance_products-6,q5,C,施設の構造欠陥による損害
insurance_products-6,q5,D,自転車事故による他人への賠償
insurance_products-6,q5,E,交通事故での車両損害
tax-1,q1,A,土地の収穫物を納める租庸調
tax-1,q1,B,土地の私有を認める墾田永年私財法
tax-1,q1,C,お金で納める土地税制や所得税・法人税
tax-1,q1,D,戦費調達のための増税強化
tax-1,q1,E,消費税の導入
tax-1,q2,A,憲法では義務として定められていない
tax-1,q2,B,戦後の日本国憲法で国民の三大義務の一つとされた
tax-1,q2,C,昭和初期の戦費調達の際に義務化された
tax-1,q2,D,源泉徴収制度と同時に義務となった
tax-1,q2,E,平成の消費税導入と同時に義務化された
tax-1,q3,A,住民税
tax-1,q3,B,事業税
tax-1,q3,C,固定資産税
tax-1,q3,D,消費税
tax-1,q3,E,自動車税
tax-1,q4,A,住民税
tax-1,q4,B,固定資産税
tax-1,q4,C,所得税
tax-1,q4,D,自動車税
tax-1,q4,E,軽自動車税
tax-1,q5,A,給与所得
tax-1,q5,B,遺族年金
tax-1,q5,C,不動産賃料収入
tax-1,q5,D,事業所得
tax-1,q5,E,配当所得
tax-2,q1,A,収入は給与から税金を引いた後の金額、所得は税引前の総額
tax-2,q1,B,収入は資産運用で得た利益、所得は給料
tax-2,q1,C,収入は会社から支給される総額、所得はそこから必要経費を差し引いた実質的な利益
tax-2,q1,D,収入は一時的な臨時収入、所得は毎月の給料
tax-2,q1,E,収入と所得は同じ意味であり区別はない
tax-2,q2,A,一律10％の税率がかかる
tax-2,q2,B,複数の所得を合算し、累進課税制度により計算する
tax-2,q2,C,他の所得と分けて計算し固定税率を適用する
tax-2,q2,D,給与所得だけに限定して課税する
tax-2,q2,E,源泉分離課税と同じ仕組みである
tax-2,q3,A,会社員が自分で経費を申告して計算する仕組みである
tax-2,q3,B,会社員に一律で給与の一定額が必要経費として自動的に差し引かれる
tax-2,q3,C,給与から税金を引いた後の残額を指す
tax-2,q3,D,すべての会社員に同じ金額が適用される
tax-2,q3,E,退職金に対して適用される控除である
tax-2,q4,A,退職金の全額が課税対象になる
tax-2,q4,B,退職金から退職所得控除を差し引き、残りの全額が課税対象
tax-2,q4,C,退職金から給与所得控除を差し引き、残りの半額が課税対象
tax-2,q4,D,退職金から退職所得控除を差し引き、その残りの半額が課税対象
tax-2,q4,E,退職金の2分の1が自動的に課税対象となる
tax-2,q5,A,住民税はすべて普通徴収で納める
tax-2,q5,B,会社員は特別徴収で給与から天引きされる
tax-2,q5,C,自営業者も会社員も特別徴収で納める
tax-2,q5,D,普通徴収は12回分割払いで給与から天引きされる
tax-2,q5,E,住民税は前年ではなく当年の収入で決まる
tax-3,q1,A,マンション売却による利益が対象となる
tax-3,q1,B,農業による収入が対象となる
tax-3,q1,C,家賃収入や船・飛行機の貸付による収入が対象となる
tax-3,q1,D,懸賞金や宝くじの当選金が対象となる
tax-3,q1,E,給与から自動的に差し引かれる控除を指す
tax-3,q2,A,収入全額に課税される
tax-3,q2,B,収入から支出と50万円の特別控除を引き、その半分が課税対象
tax-3,q2,C,収入から給与所得控除を引き、その全額が課税対象
tax-3,q2,D,収入から経費を引いた金額が全額課税対象
tax-3,q2,E,収入から退職所得控除を引き、その半分が課税対象
tax-3,q3,A,公的年金やアフィリエイト収入
tax-3,q3,B,宝くじの当選金
tax-3,q3,C,不動産の家賃収入
tax-3,q3,D,株式配当金
tax-3,q3,E,退職金
tax-3,q4,A,保有期間に関係なく全額課税対象になる
tax-3,q4,B,5年を超えて保有した資産を売却した場合は課税対象額が半分になる
tax-3,q4,C,売却益はすべて非課税である
tax-3,q4,D,給与所得控除が自動的に適用される
tax-3,q4,E,家賃収入と同じ総合課税が適用される
tax-3,q5,A,利子所得は総合課税、配当所得は源泉分離課税のみ
tax-3,q5,B,利子所得は源泉分離課税で原則申告不要、配当所得は総合課税だが申告分離課税も選べる
tax-3,q5,C,どちらも必ず確定申告が必要
tax-3,q5,D,利子所得は不動産の賃料、配当所得は給与の一部
tax-3,q5,E,利子所得は退職金、配当所得は保険金
tax-4,q1,A,利息は総合課税の対象となり確定申告が必要
tax-4,q1,B,利息は非課税である
tax-4,q1,C,利息は源泉分離課税で20.315％が自動的に差し引かれる
tax-4,q1,D,利息は申告分離課税で税率は一律10％である
tax-4,q1,E,利息は給与所得として課税される
tax-4,q2,A,一般口座はすべて源泉徴収で申告不要
tax-4,q2,B,特定口座では必ず確定申告が必要
tax-4,q2,C,特定口座の源泉徴収なしを選んでも申告不要
tax-4,q2,D,一般口座でも源泉徴収ありを選べる
tax-4,q2,E,特定口座の源泉徴収ありを選べば申告不要
tax-4,q3,A,契約者と被保険者が同じで受取人が別なら相続税
tax-4,q3,B,契約者と受取人が同じなら相続税
tax-4,q3,C,契約者・被保険者・受取人が同じなら相続税
tax-4,q3,D,三者がすべて異なる場合は所得税
tax-4,q3,E,契約者と受取人が同じ場合は贈与税
tax-4,q4,A,普通分配金は非課税、元本払戻金は課税対象
tax-4,q4,B,普通分配金は課税対象、元本払戻金は非課税
tax-4,q4,C,すべての分配金は非課税である
tax-4,q4,D,すべての分配金は課税対象である
tax-4,q4,E,普通分配金と元本払戻金は両方とも雑所得で課税対象
tax-4,q5,A,利子所得として源泉分離課税
tax-4,q5,B,配当所得として総合課税
tax-4,q5,C,雑所得として総合課税
tax-4,q5,D,退職所得として分離課税
tax-4,q5,E,すべて非課税
tax_return-1,q1,A,市販薬や治療薬は対象外である
tax_return-1,q1,B,保険で補填された分も控除対象に含まれる
tax_return-1,q1,C,美容や予防目的の費用も対象になる
tax_return-1,q1,D,実際に支払った額から保険補填額と10万円を引いた金額が対象となる
tax_return-1,q1,E,医療費控除は学生だけが利用できる
tax_return-1,q2,A,配偶者が15歳未満でも対象になる
tax_return-1,q2,B,配偶者の年齢に関係なく控除額は一律である
tax_return-1,q2,C,配偶者が70歳以上の場合は控除額が増える
tax_return-1,q2,D,"納税者の所得が1,000万円を超えても適用できる"
tax_return-1,q2,E,配偶者が給与所得者なら必ず控除対象になる
tax_return-1,q3,A,16歳未満の子どもも控除対象になる
tax_return-1,q3,B,高齢の親は対象外である
tax_return-1,q3,C,扶養親族の年間所得が100万円以下なら対象になる
tax_return-1,q3,D,すべての扶養親族の控除額は一律38万円である
tax_return-1,q3,E,19歳以上23歳未満は特定扶養親族となり控除額が63万円となる
tax_return-1,q4,A,所得が多い人ほど控除額が大きくなる
tax_return-1,q4,B,"所得が2,500万円を超えると控除がなくなる"
tax_return-1,q4,C,一定の年齢以上でないと適用されない
tax_return-1,q4,D,扶養控除と併用できない
tax_return-1,q4,E,納税者全員が必ず一律48万円控除できる
tax_return-1,q5,A,寄付金控除は住民税にのみ適用される
tax_return-1,q5,B,どの団体に寄付しても全額控除される
tax_return-1,q5,C,寄付をした年の翌年から控除される
tax_return-1,q5,D,寄付金控除は保険料控除と同じ仕組みである
tax_return-1,q5,E,ふるさと納税は寄付金控除に含まれる
tax_return-2,q1,A,所得から差し引く仕組みである
tax_return-2,q1,B,税額そのものから差し引く仕組みである
tax_return-2,q1,C,社会保険料と同じように控除される
tax_return-2,q1,D,給与から自動的に天引きされる
tax_return-2,q1,E,寄付金控除と同じ制度である
tax_return-2,q2,A,すべての配当が一律10％控除される
tax_return-2,q2,B,外国法人からの配当も対象である
tax_return-2,q2,C,確定申告不要制度を選んだ場合も控除できる
tax_return-2,q2,D,課税総所得1000万円以下なら配当所得の10％控除される
tax_return-2,q2,E,上場株式の申告分離課税を選んだ場合も控除できる
tax_return-2,q3,A,床面積が50㎡以上であること
tax_return-2,q3,B,所得が2000万円以下であること
tax_return-2,q3,C,借入期間が10年以上であること
tax_return-2,q3,D,昭和57年以降の建築または耐震基準に適合していること
tax_return-2,q3,E,借入期間が5年以上であればよいこと
tax_return-2,q4,A,給与所得と配当所得
tax_return-2,q4,B,不動産所得と事業所得
tax_return-2,q4,C,給与所得と退職所得
tax_return-2,q4,D,雑所得と一時所得
tax_return-2,q4,E,利子所得と給与所得
tax_return-2,q5,A,赤字が出た場合は無条件で翌年に繰り越される
tax_return-2,q5,B,退職所得と給与所得を相殺できる
tax_return-2,q5,C,黒字と赤字を合算して所得を圧縮し、税金を減らせる
tax_return-2,q5,D,給与所得と雑所得だけで相殺できる
tax_return-2,q5,E,源泉徴収された税金が全額戻る
tax_return-3,q1,A,給与が年収1500万円の場合
tax_return-3,q1,B,給与が年間2000万円を超える場合
tax_return-3,q1,C,給与が1か所のみで副収入がない場合
tax_return-3,q1,D,勤務先で年末調整をしている場合
tax_return-3,q1,E,医療費が1万円を超えた場合
tax_return-3,q2,A,確定申告時に口頭で申請すればよい
tax_return-3,q2,B,前年度の申告で自動的に青色になる
tax_return-3,q2,C,白色申告のまま複式簿記で提出すればよい
tax_return-3,q2,D,税理士に依頼すれば自動で承認される
tax_return-3,q2,E,開業届と青色申告承認申請書を提出し承認を受ける
tax_return-3,q3,A,控除は10万円のみである
tax_return-3,q3,B,控除は10万円と55万円の2種類である
tax_return-3,q3,C,白色申告でも65万円控除が受けられる
tax_return-3,q3,D,控除は10万円・55万円・65万円の3種類で、65万円は複式簿記＋e-Tax等が必要
tax_return-3,q3,E,55万円控除は帳簿不要で受けられる
tax_return-3,q4,A,健康保険証1枚でよい
tax_return-3,q4,B,マイナンバーカード1枚で足りる
tax_return-3,q4,C,通知カードだけでよい
tax_return-3,q4,D,住民票の写しだけでよい
tax_return-3,q4,E,運転免許証だけでよい
tax_return-3,q5,A,医療費控除の明細書
tax_return-3,q5,B,収支内訳書
tax_return-3,q5,C,第三表（分離課税用）
tax_return-3,q5,D,青色申告決算書
tax_return-3,q5,E,住民税申告書
life_planning-1,q1,A,将来のライフイベントの費用と時期を見積もり、準備をシミュレーションする計画
life_planning-1,q1,B,税金を減らすための節税スキーム
life_planning-1,q1,C,株式運用だけで資産を増やす計画
life_planning-1,q1,D,毎月の家計を一律に削減する節約術
life_planning-1,q1,E,退職後の年金受給のみの計画
life_planning-1,q2,A,1〜3年以内
life_planning-1,q2,B,10〜20年後
life_planning-1,q2,C,60歳以降
life_planning-1,q2,D,20年以上先
life_planning-1,q2,E,5〜10年以内
life_planning-1,q3,A,葬儀費用の準備
life_planning-1,q3,B,出産直後のベビー用品
life_planning-1,q3,C,住宅購入や教育費、親の介護
life_planning-1,q3,D,退職後の生活費
life_planning-1,q3,E,入社直後の生活立ち上げ費
life_planning-1,q4,A,子どもが成長するほど貯蓄残高は常に増える
life_planning-1,q4,B,退職後は支出がゼロになる
life_planning-1,q4,C,結婚時に必ず収入が減少する
life_planning-1,q4,D,大学進学期に貯蓄が大きく減り、その後は支出が減る
life_planning-1,q4,E,老後は収入が急増する
life_planning-1,q5,A,非正規雇用の女性は男性より少ない
life_planning-1,q5,B,正規雇用の女性の平均年収は約384万円である
life_planning-1,q5,C,非正規雇用の女性の平均年収は約300万円である
life_planning-1,q5,D,男性の平均年収は女性より低い
life_planning-1,q5,E,雇用形態による人数差はほぼない
life_planning-2,q1,A,約150万円
life_planning-2,q1,B,約220万円
life_planning-2,q1,C,約327万円
life_planning-2,q1,D,約430万円
life_planning-2,q1,E,約500万円
life_planning-2,q2,A,約60万円
life_planning-2,q2,B,約90万円
life_planning-2,q2,C,約120万円
life_planning-2,q2,D,約150万円
life_planning-2,q2,E,約200万円
life_planning-2,q3,A,条件を満たせば50万円が支給される
life_planning-2,q3,B,対象は国民健康保険加入者のみである
life_planning-2,q3,C,分娩費用の上限は必ず50万円である
life_planning-2,q3,D,現金で一括受け取るのが原則である
life_planning-2,q3,E,課税対象の給付金である
life_planning-2,q4,A,国民健康保険の加入者も対象になる
life_planning-2,q4,B,給与の全額が補填される
life_planning-2,q4,C,育休後にまとめて一括支給される
life_planning-2,q4,D,出産予定日42日前から出産翌日56日までが対象期間
life_planning-2,q4,E,課税対象となる給付金である
life_planning-2,q5,A,最長で子どもが2歳になるまで延長できる
life_planning-2,q5,B,育休中の賃金が80％以上でも受け取れる
life_planning-2,q5,C,育休開始から半年間は給与の50％が支給される
life_planning-2,q5,D,毎月定額で支給される
life_planning-2,q5,E,社会保険料は免除されない
life_planning-3,q1,A,手付金は物件価格の約1％
life_planning-3,q1,B,仲介手数料は物件価格の1％
life_planning-3,q1,C,頭金は物件価格の20〜30％
life_planning-3,q1,D,印紙税は契約額に関わらず一律2万円
life_planning-3,q1,E,固定資産税は物件価格の10％
life_planning-3,q2,A,5年以下の所有で売却した場合は所得税15％、住民税5％
life_planning-3,q2,B,5年を超えて所有して売却した場合は所得税30％、住民税9％
life_planning-3,q2,C,5年以下の短期所有で売却した場合は所得税30％、住民税9％
life_planning-3,q2,D,保有期間にかかわらず一律20％課税
life_planning-3,q2,E,売却益はすべて非課税である
life_planning-3,q3,A,公立と私立で費用差はほとんどない
life_planning-3,q3,B,年間の追加出費は必ず10万円未満である
life_planning-3,q3,C,子どもの成長に伴い教育費は減少していく
life_planning-3,q3,D,制服や教材、習い事などで年間50〜100万円の追加出費が必要になる場合がある
life_planning-3,q3,E,教育費はすべて国が負担する
life_planning-3,q4,A,年間約30万円
life_planning-3,q4,B,年間約100万円
life_planning-3,q4,C,年間約200万円
life_planning-3,q4,D,年間約300万円
life_planning-3,q4,E,年間約500万円
life_planning-3,q5,A,約500万円
life_planning-3,q5,B,約1000万円
life_planning-3,q5,C,約1500万円
life_planning-3,q5,D,約2000万円
life_planning-3,q5,E,約3000万円
life_planning-4,q1,A,自分を止めようとする感情によって行動にブレーキがかかる状態
life_planning-4,q1,B,成功体験によって自信が強くなる状態
life_planning-4,q1,C,周囲からの応援で前向きになる状態
life_planning-4,q1,D,計画を立てずに直感で行動する状態
life_planning-4,q1,E,やる気が高まり集中できる状態
life_planning-4,q2,A,欲しい・やりたい・やらなければ損
life_planning-4,q2,B,できない・してはいけない・しなければならない
life_planning-4,q2,C,我慢・努力・忍耐
life_planning-4,q2,D,成功・達成・幸福
life_planning-4,q2,E,急ぐ・焦る・怠ける
life_planning-4,q3,A,焦り・怒り・混乱・無関心・諦め
life_planning-4,q3,B,浪費・借金・無駄遣い・依存・破産
life_planning-4,q3,C,成功体験・協力・達成感・喜び・安心
life_planning-4,q3,D,現状維持バイアス・損失回避・心理的負担・一貫性の法則・学習
life_planning-4,q3,E,勇気・希望・友情・努力・勝利
life_planning-4,q4,A,慣れないことに不安を感じず積極的に行動する
life_planning-4,q4,B,努力を続ければ必ず成功すると思う
life_planning-4,q4,C,お金持ちは悪いことをしていると思うと自分がお金持ちになることを拒んでしまう
life_planning-4,q4,D,新しい挑戦を成功体験として喜んで受け入れる
life_planning-4,q4,E,過去の失敗を活かして自信を持つ
life_planning-4,q5,A,大きな挑戦を一度に行い不安を克服する
life_planning-4,q5,B,思い込みに気づき問いかけを変え、小さな目標を設定して成功体験を積む
life_planning-4,q5,C,常に周囲の評価を優先する
life_planning-4,q5,D,他人の意見にすべて従う
life_planning-4,q5,E,過去の失敗を忘れ現実から逃避する
real_estate-1,q1,A,不動産を売却してすぐに利益を得る
real_estate-1,q1,B,金融機関からの融資を受けて不動産を購入し、賃料収入を得ながらローンを返済する
real_estate-1,q1,C,株式のように値動きで短期的な売買益を狙う
real_estate-1,q1,D,融資を受けずに必ず現金一括で購入する
real_estate-1,q1,E,不動産を担保にして株式投資を行う
real_estate-1,q2,A,3000万円の物件を頭金なし、35年ローン金利2％で購入した場合、月々の返済額は約10万円
real_estate-1,q2,B,月々の家賃収入は約3万円
real_estate-1,q2,C,管理費用は不要である
real_estate-1,q2,D,ローンの返済は月5万円以下で済む
real_estate-1,q2,E,月々の収支は必ず黒字になる
real_estate-1,q3,A,必ず元本保証される
real_estate-1,q3,B,空室や修繕費の発生で家計が圧迫される可能性がある
real_estate-1,q3,C,株式投資と同じく短期的な値動きで損益が決まる
real_estate-1,q3,D,税金や保険料は一切かからない
real_estate-1,q3,E,必ずローン返済が不要になる
real_estate-1,q4,A,短期間で大きな利益を狙うハイリスク・ハイリターン型
real_estate-1,q4,B,元本保証のローリスク・ローリターン型
real_estate-1,q4,C,ミドルリスク・ミドルリターン型で中長期の運用に向く
real_estate-1,q4,D,株式投資と同じく短期売買が中心
real_estate-1,q4,E,毎月必ず利益が確定する仕組み
real_estate-1,q5,A,株式投資のように融資を受けて株を購入できる
real_estate-1,q5,B,投資信託のように少額から始められるが融資は使えない
real_estate-1,q5,C,個人の信用力を評価され、金融機関から融資を受けられる
real_estate-1,q5,D,必ず現金一括で購入する必要がある
real_estate-1,q5,E,不動産は収入に関係なく誰でも無制限に融資を受けられる
real_estate-2,q1,A,投資額をすべて自己資金で賄う仕組み
real_estate-2,q1,B,少ない自己資金で大きな資産を持つことができる仕組み
real_estate-2,q1,C,短期間で必ず利益が倍増する仕組み
real_estate-2,q1,D,税金が自動的に減額される仕組み
real_estate-2,q1,E,不動産価格が必ず上昇する仕組み
real_estate-2,q2,A,年収の2〜3倍
real_estate-2,q2,B,年収の4〜5倍
real_estate-2,q2,C,年収の8〜10倍
real_estate-2,q2,D,年収の15倍以上
real_estate-2,q2,E,年収に関係なく無制限に借入可能
real_estate-2,q3,A,夫婦や親子の年収を合算できるため融資枠が広がる
real_estate-2,q3,B,配偶者の年収は一切考慮されない
real_estate-2,q3,C,世帯年収を用いると融資が減額される
real_estate-2,q3,D,世帯年収を申告すると税金が免除される
real_estate-2,q3,E,世帯年収を用いると必ず融資審査に通る
real_estate-2,q4,A,30万円
real_estate-2,q4,B,75万円
real_estate-2,q4,C,150万円
real_estate-2,q4,D,300万円
real_estate-2,q4,E,600万円
real_estate-2,q5,A,自己資金300万円＋借入2700万円、利回り5％、利息2％の場合、実質利回りは約32％になる
real_estate-2,q5,B,自己資金300万円＋借入2700万円で利回り5％なら利益はゼロになる
real_estate-2,q5,C,借入をすると必ず利回りは下がる
real_estate-2,q5,D,借入の利息は利回り計算に含めなくてよい
real_estate-2,q5,E,レバレッジを使うと必ず損失になる
real_estate-3,q1,A,購入者が死亡または高度障害時に団体信用生命保険で残債がなくなるため
real_estate-3,q1,B,不動産を売却すれば必ず現金が増えるため
real_estate-3,q1,C,国が不動産オーナーを対象に保険を提供するため
real_estate-3,q1,D,毎月の家賃収入が自動的に生命保険に積み立てられるため
real_estate-3,q1,E,ローンを組む際に必ず火災保険に加入するため
